,Problem.,Description,Etiqueta,Fecha,Month,Year,Locacion,CON_TRAMPA,BTN_VIVO,BTN_PERF,BTN_SECO,NUM_INFLOR,NUM_FLOR,NUM_RFV,NUM_FV,NUM_RFM,NUM_FM,NUM_RAC_SECO,COD_VIEJO,Notas,X,month_year,cat DELETE,count DELETE
140,,,117,8-Jun-08,JUN,2008,SH 800 200E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,11739607JUN2008SH 800 200ENO0000000000043624,1
141,,,129,8-Jun-08,JUN,2008,SH900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,12939607JUN2008SH900 50 WNO0000000000043624,1
142,,,132,8-Jun-08,JUN,2008,SH 900 80 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13239607JUN2008SH 900 80 ENO0000000000043624,1
143,,,134,8-Jun-08,JUN,2008,SH 900 50 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13439607JUN2008SH 900 50 ENO0000000000043624,1
144,,,135,8-Jun-08,JUN,2008,SH 900 40 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13539607JUN2008SH 900 40 ENO0000000000043624,1
145,,,136,8-Jun-08,JUN,2008,SH 900 50 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13639607JUN2008SH 900 50 ENO0000000000043624,1
146,,,137,8-Jun-08,JUN,2008,SH 900 55 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13739607JUN2008SH 900 55 ENO0000000000043624,1
147,,,139,8-Jun-08,JUN,2008,SH 900 45 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,13939607JUN2008SH 900 45 ENO0000000000043624,1
148,,,140,8-Jun-08,JUN,2008,SH 900 30 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,14039607JUN2008SH 900 30 ENO0000000000043624,1
149,,,141,8-Jun-08,JUN,2008,SH 900 25 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,14139607JUN2008SH 900 25 ENO0000000000043624,1
150,,,142,8-Jun-08,JUN,2008,SH 900 27 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,14239607JUN2008SH 900 27 ENO0000000000043624,1
151,,,146,8-Jun-08,JUN,2008,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,14639607JUN2008SH 900 50 WNO0000000000043624,1
152,,,147,8-Jun-08,JUN,2008,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,2 botones viejos,,8-Jun,14739607JUN2008SH 900 50 WNO000000000002 botones viejos43624,1
153,,,148,8-Jun-08,JUN,2008,SH 900 50 W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,14839607JUN2008SH 900 50 WNO1000000000043624,1
154,,,7,9-Jun-08,JUN,2008,SH910 15ME.W,NO,0,0,0,0,0,0,0,0,0,0,734,,,8-Jun,739608JUN2008SH910 15ME.WNO000000000073443624,1
155,,,8,9-Jun-08,JUN,2008,SH910 15ME.W,NO,0,0,0,0,0,0,0,0,0,0,735,,,8-Jun,839608JUN2008SH910 15ME.WNO000000000073543624,1
156,,,9,9-Jun-08,JUN,2008,SH930 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,What happened to this buton?,,8-Jun,939608JUN2008SH930 40ME.WNO00000000000What happened to this buton?43624,1
157,,,10,9-Jun-08,JUN,2008,SH950 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,1039608JUN2008SH950 40ME.WNO0000000000043624,1
158,,,18,9-Jun-08,JUN,2008,SH850 100ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,1839608JUN2008SH850 100ME.WNO0000000000043624,1
159,,,19,9-Jun-08,JUN,2008,SH850 50ME.W,NO,0,0,0,0,0,0,0,0,0,0,726,,,8-Jun,1939608JUN2008SH850 50ME.WNO000000000072643624,1
160,,,23,9-Jun-08,JUN,2008,SH830 30ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,2339608JUN2008SH830 30ME.WNO0000000000043624,1
161,,,24,9-Jun-08,JUN,2008,SH830 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,2439608JUN2008SH830 45ME.WNO0000000000043624,1
162,,,25,9-Jun-08,JUN,2008,SH820 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,2539608JUN2008SH820 45ME.WNO0000000000043624,1
163,,,26,9-Jun-08,JUN,2008,SH830 230ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,2639608JUN2008SH830 230ME.WNO0000000000043624,1
164,,,28,9-Jun-08,JUN,2008,SH820 210ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,8-Jun,2839608JUN2008SH820 210ME.WNO0010000000043624,1
165,,,29,9-Jun-08,JUN,2008,SH810 215ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,2939608JUN2008SH810 215ME.WNO0000000000043624,1
166,,,31,9-Jun-08,JUN,2008,SH800 190ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,8-Jun,3139608JUN2008SH800 190ME.WNO0010000000043624,1
167,,,32,9-Jun-08,JUN,2008,SH800 160ME.W,NO,1,0,2,0,0,0,0,0,0,0,0,,,8-Jun,3239608JUN2008SH800 160ME.WNO1020000000043624,1
168,,,33,9-Jun-08,JUN,2008,SH800 140ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,3339608JUN2008SH800 140ME.WNO0000000000043624,1
169,,,34,9-Jun-08,JUN,2008,SH800 140ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,this boton likely died and fell off between collection dates,,8-Jun,3439608JUN2008SH800 140ME.WNO10000000000this boton likely died and fell off between collection dates43624,1
170,,,35,9-Jun-08,JUN,2008,SH800 130ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,3539608JUN2008SH800 130ME.WNO0000000000043624,1
171,,,36,9-Jun-08,JUN,2008,SH800 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,3639608JUN2008SH800 40ME.WNO0000000000043624,1
172,,,37,9-Jun-08,JUN,2008,SH800 35ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,3739608JUN2008SH800 35ME.WNO0000000000043624,1
173,,,44,9-Jun-08,JUN,2008,SH880 30ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,4439608JUN2008SH880 30ME.WNO1000000000043624,1
174,,,45,9-Jun-08,JUN,2008,SH730 130ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,4539608JUN2008SH730 130ME.WNO0000000000043624,1
175,,,46,9-Jun-08,JUN,2008,SH730 125ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,4639608JUN2008SH730 125ME.WNO1000000000043624,1
176,,,47,9-Jun-08,JUN,2008,SH730 112ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,4739608JUN2008SH730 112ME.WNO1000000000043624,1
177,,,49,9-Jun-08,JUN,2008,SH720 110ME.W,NO,1,0,1,0,0,0,0,0,0,0,0,,,8-Jun,4939608JUN2008SH720 110ME.WNO1010000000043624,1
178,,,51,9-Jun-08,JUN,2008,SH730 68ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,5139608JUN2008SH730 68ME.WNO0000000000043624,1
179,,,52,9-Jun-08,JUN,2008,SH740 68ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,5239608JUN2008SH740 68ME.WNO1000000000043624,1
180,,,53,9-Jun-08,JUN,2008,SH740 48ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,This boton likely died and fell off,,8-Jun,5339608JUN2008SH740 48ME.WNO10000000000This boton likely died and fell off43624,1
181,,,54,9-Jun-08,JUN,2008,SH730 50ME.W,NO,1,0,0,1,f,0,0,0,0,0,0,,,8-Jun,5439608JUN2008SH730 50ME.WNO1001f00000043624,1
182,,,55,9-Jun-08,JUN,2008,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,5539608JUN2008SH730 45ME.WNO0000000000043624,1
183,,,56,9-Jun-08,JUN,2008,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,5639608JUN2008SH730 45ME.WNO0000000000043624,1
184,,,57,9-Jun-08,JUN,2008,SH740 35ME.W,NO,0,0,0,0,0,1,b,0,0,0,0,,,8-Jun,5739608JUN2008SH740 35ME.WNO000001b000043624,1
185,,,58,9-Jun-08,JUN,2008,SH740 30ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,5839608JUN2008SH740 30ME.WNO0000000000043624,1
186,,,65,9-Jun-08,JUN,2008,SH720 250M.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,6539608JUN2008SH720 250M.ENO0000000000043624,1
187,,,69,9-Jun-08,JUN,2008,SH720 70M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,6939608JUN2008SH720 70M.WNO0000000000043624,1
188,,,71,9-Jun-08,JUN,2008,SH720 70M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,7139608JUN2008SH720 70M.WNO0000000000043624,1
189,,,72,9-Jun-08,JUN,2008,SH700 100M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,7239608JUN2008SH700 100M.WNO0000000000043624,1
190,,,81,9-Jun-08,JUN,2008,SH66 20M.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,8139608JUN2008SH66 20M.WNO1000000000043624,1
191,,,82,9-Jun-08,JUN,2008,SH650 30M.W,NO,0,0,0,0,0,1,e,0,0,0,0,,,8-Jun,8239608JUN2008SH650 30M.WNO000001e000043624,1
192,,,83,9-Jun-08,JUN,2008,SH640 100M.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jun,8339608JUN2008SH640 100M.WNO1000000000043624,1
193,,,84,9-Jun-08,JUN,2008,SH630 100M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,8439608JUN2008SH630 100M.WNO0000000000043624,1
194,,,87,9-Jun-08,JUN,2008,SH620 160M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,8739608JUN2008SH620 160M.WNO0000000000043624,1
195,,,94,9-Jun-08,JUN,2008,SH480 200M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,9439608JUN2008SH480 200M.WNO0000000000043624,1
196,,,95,9-Jun-08,JUN,2008,SH440 210M.W,NO,2,0,0,0,0,0,0,0,0,0,0,,,8-Jun,9539608JUN2008SH440 210M.WNO2000000000043624,1
197,,,96,9-Jun-08,JUN,2008,SH500 210M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,9639608JUN2008SH500 210M.WNO0000000000043624,1
198,,,97,9-Jun-08,JUN,2008,SH610 220M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jun,9739608JUN2008SH610 220M.WNO0000000000043624,1
199,,,12,3-Jul-08,JUL,2008,SH900 100ME.W,NO,0,0,0,0,0,0,0,0,0,0,738,,,8-Jul,1239632JUL2008SH900 100ME.WNO000000000073843654,1
200,,,13,3-Jul-08,JUL,2008,SH900 104ME.W,NO,0,0,0,0,0,0,0,0,0,0,730,,,8-Jul,1339632JUL2008SH900 104ME.WNO000000000073043654,1
201,,,14,3-Jul-08,JUL,2008,SH900 120ME.W,NO,0,0,0,0,0,0,0,0,0,0,743,,,8-Jul,1439632JUL2008SH900 120ME.WNO000000000074343654,1
202,,,15,3-Jul-08,JUL,2008,SH900 120ME.W,NO,0,0,0,0,0,0,0,0,0,0,744,,,8-Jul,1539632JUL2008SH900 120ME.WNO000000000074443654,1
203,,,16,3-Jul-08,JUL,2008,SH900 125ME.W,NO,1,0,0,0,0,0,0,0,0,0,745,,,8-Jul,1639632JUL2008SH900 125ME.WNO100000000074543654,1
204,,,17,3-Jul-08,JUL,2008,SH850 150ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,1739632JUL2008SH850 150ME.WNO0000000000043654,1
205,,,65,3-Jul-08,JUL,2008,SH720 250M.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,6539632JUL2008SH720 250M.ENO0000000000043654,1
206,,,66,3-Jul-08,JUL,2008,SH710 250M.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,6639632JUL2008SH710 250M.ENO0000000000043654,1
207,,,67,3-Jul-08,JUL,2008,SH680 160M.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,6739632JUL2008SH680 160M.ENO1000000000043654,1
208,,,68,3-Jul-08,JUL,2008,SH680 100M.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,6839632JUL2008SH680 100M.ENO0000000000043654,1
209,,,79,3-Jul-08,JUL,2008,SH630 40M.E,NO,0,0,0,0,0,0,0,0,0,0,692,,,8-Jul,7939632JUL2008SH630 40M.ENO000000000069243654,1
210,,,92,3-Jul-08,JUL,2008,SH350 5M.E,NO,0,0,0,0,0,1,c,0,0,0,667,,,8-Jul,9239632JUL2008SH350 5M.ENO000001c00066743654,1
211,,,93,3-Jul-08,JUL,2008,SH400 10M.W,NO,0,0,0,0,0,0,0,0,0,0,668,,,8-Jul,9339632JUL2008SH400 10M.WNO000000000066843654,1
212,,,107,3-Jul-08,JUL,2008,SH 900 220W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,10739632JUL2008SH 900 220WNO0000000000043654,1
213,,,116,3-Jul-08,JUL,2008,Sh 800 175E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,11639632JUL2008Sh 800 175ENO0000000000043654,1
214,,,117,3-Jul-08,JUL,2008,Sh 800 200E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,11739632JUL2008Sh 800 200ENO0000000000043654,1
215,,,129,3-Jul-08,JUL,2008,SH900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,12939632JUL2008SH900 50 WNO0000000000043654,1
216,,,132,3-Jul-08,JUL,2008,SH 900 80 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,13239632JUL2008SH 900 80 ENO0000000000043654,1
217,,,134,3-Jul-08,JUL,2008,SH 900 50 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,13439632JUL2008SH 900 50 ENO0000000000043654,1
218,,,135,3-Jul-08,JUL,2008,SH 900 40 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,13539632JUL2008SH 900 40 ENO0000000000043654,1
219,,,137,3-Jul-08,JUL,2008,SH 900 55 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,13739632JUL2008SH 900 55 ENO0000000000043654,1
220,,,139,3-Jul-08,JUL,2008,SH 900 45 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,13939632JUL2008SH 900 45 ENO0000000000043654,1
221,,,140,3-Jul-08,JUL,2008,SH 900 30 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14039632JUL2008SH 900 30 ENO0000000000043654,1
222,,,141,3-Jul-08,JUL,2008,SH 900 25 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14139632JUL2008SH 900 25 ENO0000000000043654,1
223,,,142,3-Jul-08,JUL,2008,SH 900 27 E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14239632JUL2008SH 900 27 ENO0000000000043654,1
224,,,144,3-Jul-08,JUL,2008,SH 900 5 E,NO,0,0,0,0,0,0,0,1,d,0,732,es un gajo de frutos muy grande y la mayoria de frutos  estan maduros ,,8-Jul,14439632JUL2008SH 900 5 ENO00000001d0732es un gajo de frutos muy grande y la mayoria de frutos  estan maduros 43654,1
225,,,146,3-Jul-08,JUL,2008,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14639632JUL2008SH 900 50 WNO0000000000043654,1
226,,,147,3-Jul-08,JUL,2008,SH 900 50 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14739632JUL2008SH 900 50 WNO0000000000043654,1
227,,,148,3-Jul-08,JUL,2008,SH 900 50 W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,14839632JUL2008SH 900 50 WNO1000000000043654,1
228,,,2,4-Jul-08,JUL,2008,SH900 22ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,239633JUL2008SH900 22ME.ENO0000000000043654,1
229,,,3,4-Jul-08,JUL,2008,SH900 25ME.E,NO,0,0,0,0,0,0,0,0,0,0,729,,,8-Jul,339633JUL2008SH900 25ME.ENO000000000072943654,1
230,,,4,4-Jul-08,JUL,2008,SH850 40ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,439633JUL2008SH850 40ME.ENO0000000000043654,1
231,,,5,4-Jul-08,JUL,2008,SH850 12ME.E,NO,0,0,0,0,0,0,0,0,0,0,723,,,8-Jul,539633JUL2008SH850 12ME.ENO000000000072343654,1
232,,,6,4-Jul-08,JUL,2008,SH850 15ME.E,NO,0,0,0,0,0,0,0,0,0,0,724,,,8-Jul,639633JUL2008SH850 15ME.ENO000000000072443654,1
233,,,7,4-Jul-08,JUL,2008,SH910 15ME.W,NO,0,0,0,0,0,0,0,0,0,0,734,,,8-Jul,739633JUL2008SH910 15ME.WNO000000000073443654,1
234,,,8,4-Jul-08,JUL,2008,SH910 15ME.W,NO,0,0,0,0,0,0,0,0,0,0,735,,,8-Jul,839633JUL2008SH910 15ME.WNO000000000073543654,1
235,,,9,4-Jul-08,JUL,2008,SH930 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,939633JUL2008SH930 40ME.WNO0000000000043654,1
236,,,10,4-Jul-08,JUL,2008,SH950 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,1039633JUL2008SH950 40ME.WNO0000000000043654,1
237,,,18,4-Jul-08,JUL,2008,SH850 100ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,1839633JUL2008SH850 100ME.WNO0000000000043654,1
238,,,19,4-Jul-08,JUL,2008,SH850 50ME.W,NO,0,0,0,0,0,0,0,0,0,0,726,,,8-Jul,1939633JUL2008SH850 50ME.WNO000000000072643654,1
239,,,20,4-Jul-08,JUL,2008,SH830 25ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2039633JUL2008SH830 25ME.ENO0000000000043654,1
240,,,21,4-Jul-08,JUL,2008,SH820 1ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2139633JUL2008SH820 1ME.ENO0000000000043654,1
241,,,23,4-Jul-08,JUL,2008,SH830 30ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2339633JUL2008SH830 30ME.WNO0000000000043654,1
242,,,24,4-Jul-08,JUL,2008,SH830 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2439633JUL2008SH830 45ME.WNO0000000000043654,1
243,,,25,4-Jul-08,JUL,2008,SH820 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2539633JUL2008SH820 45ME.WNO0000000000043654,1
244,,,26,4-Jul-08,JUL,2008,SH830 230ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2639633JUL2008SH830 230ME.WNO0000000000043654,1
245,,,28,4-Jul-08,JUL,2008,SH820 210ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2839633JUL2008SH820 210ME.WNO0000000000043654,1
246,,,29,4-Jul-08,JUL,2008,SH810 215ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,2939633JUL2008SH810 215ME.WNO0000000000043654,1
247,,,31,4-Jul-08,JUL,2008,SH800 190ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3139633JUL2008SH800 190ME.WNO0000000000043654,1
248,,,32,4-Jul-08,JUL,2008,SH800 160ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3239633JUL2008SH800 160ME.WNO1000000000043654,1
249,,,33,4-Jul-08,JUL,2008,SH800 140ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3339633JUL2008SH800 140ME.WNO0000000000043654,1
250,,,34,4-Jul-08,JUL,2008,SH800 140ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3439633JUL2008SH800 140ME.WNO0000000000043654,1
251,,,35,4-Jul-08,JUL,2008,SH800 130ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3539633JUL2008SH800 130ME.WNO0000000000043654,1
252,,,36,4-Jul-08,JUL,2008,SH800 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3639633JUL2008SH800 40ME.WNO0000000000043654,1
253,,,37,4-Jul-08,JUL,2008,SH800 35ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,3739633JUL2008SH800 35ME.WNO0000000000043654,1
254,,,38,4-Jul-08,JUL,2008,SH790 10ME.E,NO,1,0,0,0,0,0,0,0,0,0,715,,,8-Jul,3839633JUL2008SH790 10ME.ENO100000000071543654,1
255,,,39,4-Jul-08,JUL,2008,SH790 12ME.E,NO,0,0,0,0,0,0,0,0,0,0,716,,,8-Jul,3939633JUL2008SH790 12ME.ENO000000000071643654,1
256,,,40,4-Jul-08,JUL,2008,SH190 40ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4039633JUL2008SH190 40ME.ENO0000000000043654,1
257,,,41,4-Jul-08,JUL,2008,SH190 45ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4139633JUL2008SH190 45ME.ENO0000000000043654,1
258,,,42,4-Jul-08,JUL,2008,SH770 25ME.E,NO,0,0,0,0,0,0,0,0,0,0,713,,,8-Jul,4239633JUL2008SH770 25ME.ENO000000000071343654,1
259,,,43,4-Jul-08,JUL,2008,SH700 30ME.E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4339633JUL2008SH700 30ME.ENO0000000000043654,1
260,,,44,4-Jul-08,JUL,2008,SH880 30ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,8-Jul,4439633JUL2008SH880 30ME.WNO0010000000043654,1
261,,,59,4-Jul-08,JUL,2008,SH720 1ME.E,NO,0,0,0,0,0,0,0,0,0,0,710,what happened to these,,8-Jul,5939633JUL2008SH720 1ME.ENO0000000000710what happened to these43654,1
262,,,60,4-Jul-08,JUL,2008,SH720 5ME.E,NO,0,0,0,0,0,0,0,0,0,0,711,,,8-Jul,6039633JUL2008SH720 5ME.ENO000000000071143654,1
263,,,61,4-Jul-08,JUL,2008,SH720 10M.E,NO,0,0,0,0,0,0,0,0,0,0,706,,,8-Jul,6139633JUL2008SH720 10M.ENO000000000070643654,1
264,,,74,4-Jul-08,JUL,2008,SH700 30M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,7439633JUL2008SH700 30M.WNO0000000000043654,1
265,,,75,4-Jul-08,JUL,2008,SH700 10M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,7539633JUL2008SH700 10M.WNO0000000000043654,1
266,,,76,4-Jul-08,JUL,2008,SH680 1M.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,8-Jul,7639633JUL2008SH680 1M.WNO0010000000043654,1
267,,,77,4-Jul-08,JUL,2008,SH640 10M.E,NO,0,0,2,0,0,0,0,0,0,0,695,,,8-Jul,7739633JUL2008SH640 10M.ENO002000000069543654,1
268,,,78,4-Jul-08,JUL,2008,SH650 40M.E,NO,0,0,0,0,0,0,0,0,0,0,696,,,8-Jul,7839633JUL2008SH650 40M.ENO000000000069643654,1
269,,,89,4-Jul-08,JUL,2008,SH620 8M.W,NO,0,0,0,0,0,1,a,0,0,0,689,,,8-Jul,8939633JUL2008SH620 8M.WNO000001a00068943654,1
270,,,100,4-Jul-08,JUL,2008,Sh 740 140E,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,10039633JUL2008Sh 740 140ENO0000000000043654,1
271,,,45,5-Jul-08,JUL,2008,SH730 130ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4539634JUL2008SH730 130ME.WNO0000000000043654,1
272,,,46,5-Jul-08,JUL,2008,SH730 125ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4639634JUL2008SH730 125ME.WNO1000000000043654,1
273,,,47,5-Jul-08,JUL,2008,SH730 112ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,4739634JUL2008SH730 112ME.WNO1000000000043654,1
274,,,49,5-Jul-08,JUL,2008,SH720 110ME.W,NO,1,0,1,0,0,0,0,0,0,0,0,,,8-Jul,4939634JUL2008SH720 110ME.WNO1010000000043654,1
275,,,51,5-Jul-08,JUL,2008,SH730 68ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,5139634JUL2008SH730 68ME.WNO0000000000043654,1
276,,,52,5-Jul-08,JUL,2008,SH740 68ME.W,NO,0,0,0,1,f,0,0,0,0,0,0,,,8-Jul,5239634JUL2008SH740 68ME.WNO0001f00000043654,1
277,,,53,5-Jul-08,JUL,2008,SH740 48ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,5339634JUL2008SH740 48ME.WNO0000000000043654,1
278,,,54,5-Jul-08,JUL,2008,SH730 50ME.W,NO,1,0,0,1,f,0,0,0,0,0,0,,,8-Jul,5439634JUL2008SH730 50ME.WNO1001f00000043654,1
279,,,55,5-Jul-08,JUL,2008,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,5539634JUL2008SH730 45ME.WNO0000000000043654,1
280,,,56,5-Jul-08,JUL,2008,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,5639634JUL2008SH730 45ME.WNO0000000000043654,1
281,,,57,5-Jul-08,JUL,2008,SH740 35ME.W,NO,0,0,0,0,0,1,b,0,0,0,0,,,8-Jul,5739634JUL2008SH740 35ME.WNO000001b000043654,1
282,,,58,5-Jul-08,JUL,2008,SH740 30ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,5839634JUL2008SH740 30ME.WNO0000000000043654,1
283,,,69,5-Jul-08,JUL,2008,SH720 70M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,6939634JUL2008SH720 70M.WNO0000000000043654,1
284,,,71,5-Jul-08,JUL,2008,SH720 70M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,7139634JUL2008SH720 70M.WNO0000000000043654,1
285,,,72,5-Jul-08,JUL,2008,SH700 100M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,7239634JUL2008SH700 100M.WNO0000000000043654,1
286,,,81,5-Jul-08,JUL,2008,SH66 20M.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,8-Jul,8139634JUL2008SH66 20M.WNO1000000000043654,1
287,,,82,5-Jul-08,JUL,2008,SH650 30M.W,NO,0,0,0,0,0,1,e,0,0,0,0,,,8-Jul,8239634JUL2008SH650 30M.WNO000001e000043654,1
288,,,83,5-Jul-08,JUL,2008,SH640 100M.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,8-Jul,8339634JUL2008SH640 100M.WNO0010000000043654,1
289,,,84,5-Jul-08,JUL,2008,SH630 100M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,8-Jul,8439634JUL2008SH630 100M.WNO0000000000043654,1
